detail_code,detail_name,a_cluster,a_name,b_cluster,b_name,c_cluster,c_name,d_cluster,d_name,class_flag,version,v_index
85.2103,乳房瘘道切除术,85.21,乳房病损局部切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.2202,乳房单纯切除术,85.22,乳房象限切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.2203,乳房及部分胸大肌切除术,85.22,乳房象限切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.2204,乳房象限切除术,85.22,乳房象限切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.2201,乳房象限切除术,85.22,乳房象限切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.2301,乳腺部分切除术,85.23,乳房次全切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.2302,乳房楔形（节段性）切除术,85.23,乳房次全切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.2401,副乳腺切除术,85.24,异位乳房组织切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.2402,副乳头切除术,85.24,异位乳房组织切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.2501,乳头切除术,85.25,乳头切除术,85.2,乳房组织切除术或破坏术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3101,单侧缩小性乳房成形术,85.31,单侧缩小性乳房成形术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3203,男性女性化乳房切除术,85.32,双侧缩小性乳房成形术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.3202,乳晕缩小术,85.32,双侧缩小性乳房成形术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.3201,双侧缩小性乳房成形术,85.32,双侧缩小性乳房成形术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3301,单侧皮下乳房切除术伴同时植入术,85.33,单侧皮下乳房切除术伴同时植入术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3401,保留乳头的单侧皮下乳房切除术,85.34,其他单侧皮下乳房切除术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3501,双侧皮下乳房切除术伴同时植入术,85.35,双侧皮下乳房切除术伴同时植入术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3601,保留乳头的双侧皮下乳房切除术,85.36,其他双侧皮下乳房切除术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.3602,男性女性化乳房切除术,85.36,其他双侧皮下乳房切除术,85.3,小性乳房成形术和皮下乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.4101,单侧单纯乳房切除术,85.41,单侧单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4201,双侧单纯乳房切除术,85.42,双侧单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4302,单侧保乳乳腺改良根治术,85.43,单侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4304,乳房癌改良根治术（AUCHIUCHOSS）,85.43,单侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.4305,(单侧)乳癌保乳根治术伴区域淋巴清扫术,85.43,单侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.4301,单侧乳腺改良根治术,85.43,单侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4303,单侧单纯乳房切除术伴区域性淋巴结切除术,85.43,单侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4402,双侧保乳乳腺改良根治术,85.44,双侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.4403,双侧单纯乳房切除术伴区域性淋巴结切除术,85.44,双侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.4401,双侧乳腺改良根治术,85.44,双侧扩大的单纯乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4501,腔镜单侧乳腺根治性切术,85.45,单侧根治性乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4502,乳房癌根治术（HALSTED）,85.45,单侧根治性乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.4601,双侧根治性乳房切除术,85.46,双侧根治性乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4701,单侧扩大根治性乳房切除术,85.47,单侧扩大根治性乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.4702,乳房癌扩大根治术,85.47,单侧扩大根治性乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.4801,双侧扩大根治性乳房切除术,85.48,双侧扩大根治性乳房切除术,85.4,乳房切除术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.5001,增大性乳房成形术,85.5,增大性乳房成形术,85.5,增大性乳房成形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.5101,单侧乳房注入，为了增大,85.51,单侧乳房注入，为了增大,85.5,增大性乳房成形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.5201,双侧乳房注入，为了增大,85.52,双侧乳房注入，为了增大,85.5,增大性乳房成形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.5301,单侧乳房植入术,85.53,单侧乳房植入术,85.5,增大性乳房成形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.5401,双侧乳房植入术,85.54,双侧乳房植入术,85.5,增大性乳房成形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.5501,乳房脂肪移植,85.55,乳房脂肪移植,85.5,增大性乳房成形术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.6001,乳房固定术,85.6,乳房固定术,85.6,乳房固定术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.6x01,乳房固定术,85.6x,乳房固定术,85.6,乳房固定术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7001,乳房全部再造术,85.7,乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.7002,乳房悬吊术,85.7,乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.7101,背阔肌肌皮瓣全乳房重建术,85.71,背阔肌肌皮瓣全乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7201,横行腹直肌肌皮(TRAM)瓣，带蒂的，全乳房重建术,85.72,横行腹直肌肌皮(TRAM)瓣，带蒂的，全乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7301,横行腹直肌肌皮(TRAM)瓣，游离的，全乳房重建术,85.73,横行腹直肌肌皮(TRAM)瓣，游离的，全乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7401,腹壁下动脉穿支(DIEP)皮瓣，游离的，全乳房重建术,85.74,腹壁下动脉穿支(DIEP)皮瓣，游离的，全乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7501,下腹壁浅动脉(SIEA)皮瓣，游离的，全乳房重建术,85.75,下腹壁浅动脉(SIEA)皮瓣，游离的，全乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7601,臀动脉穿支(GAP)皮瓣，游离的，全乳房重建术,85.76,臀动脉穿支(GAP)皮瓣，游离的，全乳房重建术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.7901,其他全乳房再造术,85.79,其他全乳房再造术,85.7,乳房全部重建术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.8101,乳房裂伤缝合术,85.81,乳房裂伤缝合术,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8201,中厚皮片移植至乳房,85.82,中厚皮片移植至乳房,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8301,全层皮片移植至乳房,85.83,全层皮片移植至乳房,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8402,异位乳腺原位移植术,85.84,带蒂皮瓣移植至乳房,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.8401,带蒂皮瓣移植至乳房,85.84,带蒂皮瓣移植至乳房,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8502,乳房肌瓣移植术加假体植入重建术,85.85,肌瓣移植至乳房,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.8501,肌瓣移植至乳房,85.85,肌瓣移植至乳房,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8601,乳头乳晕移位术,85.86,乳头移位术,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8701,乳头成形术,85.87,乳头其他修补术或重建术,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.8702,乳头重建术,85.87,乳头其他修补术或重建术,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,全国2017版,v16
85.8902,乳房纤维囊挛缩松解术,85.89,其他乳房成形术,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
85.8901,乳晕缩小术,85.89,其他乳房成形术,85.8,乳房其他修补术和整形术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9101,乳房抽吸术,85.91,乳房抽吸术,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9201,乳房治疗性药物注入,85.92,乳房治疗性药物注入,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9301,乳房植入物修复术,85.93,乳房植入物修复术,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9401,去除乳房植入物,85.94,去除乳房植入物,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9501,乳房组织扩张器置入,85.95,乳房组织扩张器置入,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9601,乳房组织扩张器去除,85.96,乳房组织扩张器去除,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9901,乳房其他手术,85.99,其他,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海_全国2017版,v16
85.9902,保乳根治术,85.99,其他,85.9,乳房其他手术,85,乳房手术,85-86,体被系统手术,手术,上海版,v16
86.0101,帽状腱膜下血肿穿刺吸引术,86.01,皮肤和皮下组织抽吸术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海_全国2017版,v16
86.0103,指（趾）甲、皮肤和皮下组织血清肿抽吸术,86.01,皮肤和皮下组织抽吸术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0102,指（趾）甲、皮肤和皮下组织血肿抽吸术,86.01,皮肤和皮下组织抽吸术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0205,PTFE充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0202,皮肤硅胶填充术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海_全国2017版,v16
86.0209,颧骨充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0206,皮肤充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0204,MEDPOR充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0208,筋膜充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0201,文身,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海_全国2017版,v16
86.021,自体骨细胞充填术（组织工程）,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0207,颌部皮下充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0203,脂肪充填术,86.02,皮肤病损或缺损的注射或纹身,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0301,藏毛窦切开术,86.03,藏毛窦或囊肿切开术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海_全国2017版,v16
86.0302,藏毛囊肿切开术,86.03,藏毛窦或囊肿切开术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,全国2017版,v16
86.0403,痈切开引流术,86.04,皮肤和皮下组织的其他切开术伴引流术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0401,创面封闭式负压引流术（VSD),86.04,皮肤和皮下组织的其他切开术伴引流术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海_全国2017版,v16
86.0405,窦道切开引流术,86.04,皮肤和皮下组织的其他切开术伴引流术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海版,v16
86.0402,男性会阴切开引流术,86.04,皮肤和皮下组织的其他切开术伴引流术,86,皮肤和皮下组织切开术,86,皮肤和皮下组织手术,85-86,体被系统手术,手术,上海_全国2017版,v16
